"Record ID","Title","Subject","Institution","Journal","Publisher","Country","RetractionDate","RetractionDOI","RetractionPubMedID","OriginalPaperDate","OriginalPaperDOI","OriginalPaperPubMedID","Reason","Notes","Year"
63642,"Novel fuzzy logic expert system-based edge detection for X-ray images","(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;(HSC) Radiology/Imaging;(PHY) Engineering - Electrical;(PHY) Statistics;","Centre for Smart Grid Technologies, School of Computer Science and Engineering, Vellore Institute of Technology, Chennai Campus, Chennai, India; Department of Computer Science and Engineering, Velagapudi Ramakrishna Siddhartha Engineering College, Andhra Pradesh, Vijayawada, India; School of Computing, SASTRA Deemed To Be University, Tamil Nadu, Thanjavur, 613 401, India;","Soft Computing","Springer - Nature Publishing Group","India",2024-08-20,"10.1007/s00500-024-10094-6",0,"6/12/2023 0:00","10.1007/s00500-023-08616-9",0,"Concerns/Issues about Article;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Compromised Peer Review;Investigation by Journal/Publisher;Objections by Author(s);Rogue Editor;Unreliable Results and/or Conclusions;",NA,"2024"
63639,"Distance education tool selection using novel spherical fuzzy AHP EDAS","(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;(SOC) Education;","Istanbul Technical University, Istanbul, 34467, Turkey;","Soft Computing","Springer - Nature Publishing Group","Turkey",2024-10-10,"10.1007/s00500-024-10165-8",39847672,"1/24/2022 0:00","10.1007/s00500-022-06763-z",35095335,"Author Unresponsive;Concerns/Issues about Article;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Compromised Peer Review;Investigation by Journal/Publisher;Rogue Editor;",NA,"2024"
63635,"Utility function for intelligent access web selection using the normalized fuzzy fractional entropy","(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;","Informetrics Research Group, Ton Duc Thang University, Ho Chi Minh City, Vietnam; Faculty of Mathematics and Statistics, Ton Duc Thang University, Ho Chi Minh City, Vietnam;","Soft Computing","Springer - Nature Publishing Group","Vietnam",2024-10-24,"10.1007/s00500-024-10167-6",0,"3/20/2020 0:00","10.1007/s00500-020-04858-z",0,"Author Unresponsive;Concerns/Issues about Article;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Rogue Editor;Unreliable Results and/or Conclusions;",NA,"2024"
63621,"Łukasiewicz fuzzy filters of Sheffer stroke Hilbert algebras","(PHY) Mathematics;","Department of Mathematics, Shahid Beheshti University, Tehran, Iran; Department of Mathematics Education, Dongguk University, Seoul, Korea; Department of Mathematics Education, Gyeongsang National University, Jinju, Korea;","Journal of Intelligent & Fuzzy Systems","IOS Press (bought by Sage November 2023)","Iran;South Korea",2024-08-23,"10.3233/JIFS-219433",0,"4/18/2024 0:00","10.3233/jifs-233295",0,"Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;",NA,"2024"
63617,"LIKFCM: Linear interpolation-based kernelized fuzzy C-means clustering imputation method for handling incomplete data","(B/T) Data Science;(PHY) Statistics;","University School of Information, Communication & Technology, Guru Gobind Singh Indraprastha University, New Delhi, India;","Journal of Intelligent & Fuzzy Systems","IOS Press (bought by Sage November 2023)","India",2024-08-23,"10.3233/JIFS-219433",0,"1/8/2024 0:00","10.3233/jifs-236869",0,"Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;","ACM information page for the original article: https://dl.acm.org/doi/10.3233/JIFS-236869","2024"
63604,"Layer-specific evaluation-based Hierarchical Fuzzy Failure Mode and Effect Analysis","(PHY) Engineering - Mechanical;","Institute of Mechatronics and Vehicle Engineering, Óbuda University, Népszínház u. 8. Budapest, Hungary; Doctoral School on Safety and Security Sciences, Óbuda University, Népszínház u. 8. Budapest, Hungary","Journal of Intelligent & Fuzzy Systems","IOS Press (bought by Sage November 2023)","Hungary",2024-08-23,"10.3233/JIFS-219433",0,"8/3/2022 0:00","10.3233/jifs-212664",0,"Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;",NA,"2024"
63581,"Interval-valued pre-(quasi-)grouping functions and its application in constructing interval-valued directional monotonic fuzzy implications","(PHY) Mathematics;","School of Mathematics and Data Science, Shaanxi University of Science and Technology, Xi’an, Shaanxi, China;","Journal of Intelligent & Fuzzy Systems","IOS Press (bought by Sage November 2023)","China",2024-08-23,"10.3233/JIFS-219433",0,"2/16/2024 0:00","10.3233/jifs-233318",0,"Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;",NA,"2024"
63576,"Integrating IoT with WSNs using fuzzy logic-based middleware","(B/T) Computer Science;","Punjabi University, Patiala, Punjab, India; Manipal University Jaipur, Jaipur, Rajasthan, India; Yadavindra Department of Engineering, Punjabi University, Guru Kashi Campus Talwandi Sabo, Bathinda, Punjab, India;","Journal of Intelligent & Fuzzy Systems","IOS Press (bought by Sage November 2023)","India",2024-08-23,"10.3233/JIFS-219433",0,"2/21/2024 0:00","10.3233/jifs-234043",0,"Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;",NA,"2024"
63555,"Improving the performance of semantic graph-based keyword extraction and text summarization using fuzzy relations in Hindi Wordnet","(B/T) Data Science;(SOC) Linguistics;","Department of Computer Science, Banasthali Vidyapith, Rajasthan, India; Department of Computer Science & Engineering, Malviya National Institute of Technology, Jaipur, India;","Journal of Intelligent & Fuzzy Systems","IOS Press (bought by Sage November 2023)","India",2024-08-23,"10.3233/JIFS-219433",0,"5/12/2022 0:00","10.3233/jifs-212603",0,"Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Removed;","Publication date of the original article derived from https://www.semanticscholar.org/paper/Improving-the-performance-of-semantic-graph-based-Joshi-Mittal/04523408d3f1fb363a3981bc9906d326d17383aa Author affiliation derived from https://colab.ws/articles/10.3233%2Fjifs-212603","2024"
63553,"Improving power cable partial discharge pattern recognition through gustafson-kessel fuzzy clustering techniques","(B/T) Computer Science;(PHY) Engineering - Electrical;","Jiangmen Polytechnic, Chaolian Avenue, Pengjiang District, Jiangmen City, Guangdong Province, Jiangmen, China; Guangdong University of Science and Technology, Dongguan, China; Intelligent Manufacturing and Environmental Monitoring Engineering Technology Research Center of Dongguan City, Guangdong University of Science and Technology, Dongguan, China;","Journal of Intelligent & Fuzzy Systems","IOS Press (bought by Sage November 2023)","China",2024-08-23,"10.3233/JIFS-219433",0,"2/23/2024 0:00","10.3233/jifs-235945",0,"Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;","Publication date of the original article derived from https://www.semanticscholar.org/paper/Improving-power-cable-partial-discharge-pattern-Chen-Zhang/c0031c0340e227a46fd738294a0df0e5bc3d486f Author affiliation derived from http://www.globalauthorid.com/WebPortal/ArticleView?wd=99650DDA0778E9ED3E521183B6E0C92BEDC8822A34967F86","2024"
63517,"Hybridization of fuzzy rough feature selection with ANFIS and turbulent flow of water optimization for managing software defect prediction uncertainty","(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;","Not available","Journal of Intelligent & Fuzzy Systems","IOS Press (bought by Sage November 2023)","Unknown",2024-08-23,"10.3233/JIFS-219433",0,"4/8/2024 0:00","10.3233/jifs-234415",0,"Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Removed;","As of 4/7/2024, the URL https://doi.org/10.3233/jifs-234415 is unavailable. Publication date of the original article derived from https://www.semanticscholar.org/paper/Hybridization-of-fuzzy-rough-feature-selection-with-Elsabagh-Emam/1e83bc4fcd879257e5382d5039eae757d6bc3297 Author affiliation unavailable.","2024"
63501,"Fuzzy hyperconnected proximity spaces and fuzzy summability over CW complexes. Application of Smirnov fuzzy similarity in video analysis","(B/T) Computer Science;(B/T) Data Science;(PHY) Mathematics;","Computational Intelligence Laboratory, University of Manitoba, Winnipeg, R3T 5V6, MB, Canada; Department of Mathematics, Adiyaman University, Adiyaman, 02040, Turkey;","Soft Computing","Springer - Nature Publishing Group","Canada;Turkey",2024-10-14,"10.1007/s00500-024-10171-w",0,"5/7/2020 0:00","10.1007/s00500-020-04945-1",0,"Concerns/Issues about Article;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Rogue Editor;Unreliable Results and/or Conclusions;",NA,"2024"
63495,"Investigation of different MPPT techniques based on fuzzy logic controller for multilevel DC link inverter to solve the partial shading","(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;(PHY) Energy;","Department of Electrical and Electronics Engineering, Mohamed Sathak Engineering College, Tamilnadu, Kilakarai, India; Department of Electrical and Electronics Engineering, Syed Ammal Engineering College, Tamilnadu, Ramanathapuram, India;","Soft Computing","Springer - Nature Publishing Group","India",2024-10-24,"10.1007/s00500-024-10252-w",0,"11/18/2020 0:00","10.1007/s00500-020-05370-0",0,"Concerns/Issues about Article;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Unreliable Results and/or Conclusions;",NA,"2024"
63494,"Hybrid intelligence system using fuzzy inference in cluster architecture for secured group communication","(B/T) Computer Science;(B/T) Data Science;(PHY) Engineering - Electrical;(PHY) Mathematics;(SOC) Communications;","Department of Information Technology, SRM Institute of Science and Technology, Tamilnadu, Kattankulathur, India;","Soft Computing","Springer - Nature Publishing Group","India",2024-10-21,"10.1007/s00500-024-10206-2",0,"2/13/2019 0:00","10.1007/s00500-019-03817-7",0,"Concerns/Issues about Article;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Rogue Editor;Unreliable Results and/or Conclusions;",NA,"2024"
63489,"Design and performance analysis of adaptive neuro-fuzzy controller for speed control of permanent magnet synchronous motor drive","(B/T) Computer Science;(B/T) Data Science;(PHY) Engineering - General;","Department of Electrical and Electronics Engineering, Kamaraj College of Engineering and Technology, Madurai, India;","Soft Computing","Springer - Nature Publishing Group","India",2024-10-21,"10.1007/s00500-024-10193-4",0,"8/12/2020 0:00","10.1007/s00500-020-05236-5",0,"Concerns/Issues about Article;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Rogue Editor;Unreliable Results and/or Conclusions;",NA,"2024"
63474,"Statistical harmonic summability of sequences of fuzzy numbers","(B/T) Computer Science;(PHY) Mathematics;","Department of Mathematics, Faculty of Engineering and Natural Sciences, İstanbul Medeniyet University, Istanbul, Turkey;","Soft Computing","Springer - Nature Publishing Group","Turkey",2024-10-10,"10.1007/s00500-024-10173-8",0,"8/10/2020 0:00","10.1007/s00500-020-05151-9",0,"Concerns/Issues about Article;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Objections by Author(s);Rogue Editor;Unreliable Results and/or Conclusions;",NA,"2024"
63466,"An adaptive neuro-fuzzy logic based jamming detection system in WSN","(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;(PHY) Engineering - Electrical;(SOC) Communications;","SRM Institute of Science and Technology, Tamil Nadu, Kattankulathur, India; PSNA College of Engineering and Technology, Tamil Nadu, Dindigul, India;","Soft Computing","Springer - Nature Publishing Group","India",2024-10-15,"10.1007/s00500-024-10176-5",0,"12/3/2018 0:00","10.1007/s00500-018-3636-5",0,"Author Unresponsive;Concerns/Issues about Article;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Rogue Editor;Unreliable Results and/or Conclusions;",NA,"2024"
63457,"Dispatching and rebalancing for ride-sharing autonomous mobility-on-demand systems based on a fuzzy multi-criteria approach","(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;(B/T) Transportation;(B/T) Urban Planning;(PHY) Engineering - General;","Universite de Pau et des Pays de l’Adour, E2S UPPA, LIUPPA, EA3000, Anglet, 64600, France;","Soft Computing","Springer - Nature Publishing Group","France",2024-10-10,"10.1007/s00500-024-10168-5",0,"9/6/2022 0:00","10.1007/s00500-022-07377-1",0,"Author Unresponsive;Concerns/Issues about Article;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Rogue Editor;Unreliable Results and/or Conclusions;",NA,"2024"
63456,"Fault location measurement of sensor nodes based on fuzzy control algorithm","(B/T) Computer Science;(B/T) Technology;(SOC) Communications;","Information and Education Technology Center, Xi’an University of Finance and Economics, Xi’an, 710061, China;","Soft Computing","Springer - Nature Publishing Group","China",2024-10-28,"10.1007/s00500-024-10264-6",0,"8/21/2021 0:00","10.1007/s00500-021-06145-x",0,"Author Unresponsive;Concerns/Issues about Article;Concerns/Issues about Referencing/Attributions;Compromised Peer Review;Investigation by Journal/Publisher;Rogue Editor;Unreliable Results and/or Conclusions;",NA,"2024"
63402,"Geometric-arithmetic mean inequality for q-rung orthopair fuzzy Hamacher aggregations","(B/T) Computer Science;","Corresponding author. Wen Sheng Du, School of Business, Zhengzhou University, No. 100 Science Avenue, High-Tech Zone, Zhengzhou, 450001, P.R. China;","Journal of Intelligent & Fuzzy Systems","IOS Press (bought by Sage November 2023)","China",2024-08-23,"10.3233/JIFS-219433",0,"1/25/2024 0:00","10.3233/jifs-231452",0,"Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Removed;",NA,"2024"
63401,"Genetic algorithm-based adaptive weighted fuzzy logic control (awFLC) for traction power control","(B/T) Computer Science;(PHY) Engineering - Electrical;","Not available","Journal of Intelligent & Fuzzy Systems","IOS Press (bought by Sage November 2023)","Unknown",2024-08-23,"10.3233/JIFS-219433",0,"8/3/2022 0:00","10.3233/jifs-220753",0,"Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Removed;","As of 4/2/2025, publication and retraction notice is not found on SAGE website, the link https://doi.org/10.3233/jifs-220753 is broken. The IOS page for this article is redirected to the homepage of SAGE. Article information is derived from: https://www.semanticscholar.org/paper/Genetic-algorithm-based-adaptive-weighted-fuzzy-for-Ekmekci-Shahbazova/c31b936567fdb025543e3b1f8e21ff82c6b3207d","2024"
63398,"The Risk Evaluation and Management of the Sports Service Supply Chain by Introducing Fuzzy Comprehensive Appraisal and Artificial Intelligence Technology","(B/T) Business - Manufacturing;(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;(SOC) Sports and Recreation;","College of Physical Education, East China University of Technology, Nanchang, China; Sports Institute, Nanchang Jiaotong Institute, Nanchang, China;","Expert Systems","Wiley","China",2024-11-07,"10.1111/exsy.13781",0,"3/13/2023 0:00","10.1111/exsy.13279",0,"Author Unresponsive;Concerns/Issues about Article;Concerns/Issues about Peer Review;Compromised Peer Review;Investigation by Journal/Publisher;Rogue Editor;Unreliable Results and/or Conclusions;",NA,"2024"
63397,"The Design of Intelligent Fuzzy Cognitive System of Music Emotion by Product Supply Chain Management","(B/T) Business - General;(B/T) Computer Science;(HUM) Arts - Music;(PHY) Mathematics;(SOC) Psychology;","School of Art, Northwest University, Xi'an, China; School of Humanities and Journalism, Xiamen University Tan Kah Kee College, Zhangzhou, China; College of Preschool Education, Qilu Normal University, Jinan, China;","Expert Systems","Wiley","China",2024-12-04,"10.1111/exsy.13821",0,"2/23/2023 0:00","10.1111/exsy.13265",0,"Author Unresponsive;Concerns/Issues about Article;Concerns/Issues about Results and/or Conclusions;Concerns/Issues about Peer Review;Compromised Peer Review;Investigation by Journal/Publisher;Rogue Editor;",NA,"2024"
63391,"Supply Chain Operation Evaluation and Management Decision by Fuzzy Cognitive Map Model","(B/T) Business - General;(B/T) Computer Science;","School of Educational Development, Nanchang University, Nanchang, China;","Expert Systems","Wiley","China",2024-11-07,"10.1111/exsy.13776",0,"5/15/2022 0:00","10.1111/exsy.13022",0,"Author Unresponsive;Concerns/Issues about Article;Concerns/Issues about Peer Review;Compromised Peer Review;Investigation by Journal/Publisher;Rogue Editor;Unreliable Results and/or Conclusions;",NA,"2024"
63336,"Supply Chain Risk Management of Badminton Supplies Company Using Decision Tree Model Assisted by Fuzzy Comprehensive Evaluation","(B/T) Business - Management;(B/T) Computer Science;(PHY) Mathematics;(SOC) Sports and Recreation;","School of Physical Education, East China University of Technology, Nanchang, China;","Expert Systems","Wiley","China",2024-11-07,"10.1111/exsy.13780",0,"3/5/2023 0:00","10.1111/exsy.13275",0,"Author Unresponsive;Concerns/Issues about Article;Concerns/Issues about Peer Review;Compromised Peer Review;Investigation by Journal/Publisher;Rogue Editor;Unreliable Results and/or Conclusions;",NA,"2024"
